-0.0805479,0.0107402,-0.0770759
-0.125252,0.0150019,-0.091776
-0.147707,0.0173307,-0.101401
-0.234403,0.0269265,-0.150765
-0.358094,0.0404199,-0.215719
-0.443963,0.0492964,-0.250221
-0.440349,0.0482105,-0.23188
-0.493121,0.0531957,-0.242293
-0.535962,0.0570319,-0.244859
-0.271554,-0.0249236,-0.115124
-0.30797,-0.0280329,-0.120799
-0.296115,-0.0267037,-0.107046
-0.302622,-0.0270669,-0.100435
-0.320459,-0.0285043,-0.0969013
-0.353634,-0.0312251,-0.0969132
-0.526334,-0.0463074,-0.129476
-1.23426,-0.107919,-0.269755
-1.38959,-0.120718,-0.266228
-1.61626,-0.140267,-0.266045
-1.87914,-0.162454,-0.260114
-2.44751,-0.211891,-0.274951
-2.18775,-0.188979,-0.188872
-2.53398,-0.218175,-0.153732
-2.56489,-0.221242,-0.0902606
-2.51856,-0.21698,-0.023649
-2.52783,0.244561,0.0429107
-2.53793,0.244554,0.108647
-2.53038,0.243737,0.173347
-2.55682,0.24651,0.24141
-2.52609,0.24368,0.304368
-2.54904,0.245983,0.373683
-2.56597,0.248702,0.444323
-2.6044,0.252702,0.521049
-0.0805479,0.0107402,-0.0770759
-0.125252,0.0150019,-0.091776
-0.147707,0.0173307,-0.101401
-0.234403,0.0269265,-0.150765
-0.358094,0.0404199,-0.215719
-0.443963,0.0492964,-0.250221
-0.440349,0.0482105,-0.23188
-0.493121,0.0531957,-0.242293
-0.535962,0.0570319,-0.244859
-0.271554,-0.0249236,-0.115124
-0.30797,-0.0280329,-0.120799
-0.296115,-0.0267037,-0.107046
-0.302622,-0.0270669,-0.100435
-0.320459,-0.0285043,-0.0969013
-0.353634,-0.0312251,-0.0969132
-0.526334,-0.0463074,-0.129476
-1.23426,-0.107919,-0.269755
-1.38959,-0.120718,-0.266228
-1.61626,-0.140267,-0.266045
-1.87914,-0.162454,-0.260114
-2.44751,-0.211891,-0.274951
-2.18775,-0.188979,-0.188872
-2.53398,-0.218175,-0.153732
-2.56489,-0.221242,-0.0902606
-2.51856,-0.21698,-0.023649
-2.52783,0.244561,0.0429107
-2.53793,0.244554,0.108647
-2.53038,0.243737,0.173347
-2.55682,0.24651,0.24141
-2.52609,0.24368,0.304368
-2.54904,0.245983,0.373683
-2.56597,0.248702,0.444323
-2.6044,0.252702,0.521049
-0.0887725,0.0132307,-0.09126
-0.0746859,0.0107558,-0.0715704
-0.112259,0.0146396,-0.0823631
-0.157352,0.020135,-0.108161
-0.270897,0.0339965,-0.174457
-0.391714,0.048374,-0.236263
-0.443423,0.0539428,-0.250221
-0.471487,0.0566221,-0.248575
-0.499675,0.0592024,-0.245804
-0.553421,0.0647575,-0.253131
-0.286492,-0.023272,-0.121346
-0.28225,-0.0227143,-0.110611
-0.288875,-0.0230038,-0.104336
-0.325606,-0.0256886,-0.107968
-0.332194,-0.0260451,-0.100362
-0.353941,-0.0275202,-0.0969132
-0.31375,-0.024296,-0.0771146
-1.23143,-0.0946885,-0.268904
-1.42603,-0.108851,-0.272977
-1.6137,-0.123034,-0.265397
-1.89259,-0.143667,-0.261754
-2.44563,-0.185948,-0.274506
-2.17371,-0.164854,-0.187501
-2.53613,-0.191627,-0.153732
-2.53119,-0.191654,-0.0889991
-2.54462,-0.192403,-0.0238735
-2.54502,0.273152,0.0432486
-2.54318,0.271967,0.108987
-2.52769,0.270222,0.173347
-2.54222,0.272,0.240287
-2.54314,0.272232,0.30675
-2.53845,0.27182,0.372528
-2.56322,0.275558,0.444323
-2.60551,0.28038,0.52183
-0.0887725,0.0132307,-0.09126
-0.0746859,0.0107558,-0.0715704
-0.112259,0.0146396,-0.0823631
-0.157352,0.020135,-0.108161
-0.270897,0.0339965,-0.174457
-0.391714,0.048374,-0.236263
-0.443423,0.0539428,-0.250221
-0.471487,0.0566221,-0.248575
-0.499675,0.0592024,-0.245804
-0.553421,0.0647575,-0.253131
-0.286492,-0.023272,-0.121346
-0.28225,-0.0227143,-0.110611
-0.288875,-0.0230038,-0.104336
-0.325606,-0.0256886,-0.107968
-0.332194,-0.0260451,-0.100362
-0.353941,-0.0275202,-0.0969132
-0.31375,-0.024296,-0.0771146
-1.23143,-0.0946885,-0.268904
-2.24483,-0.171351,-0.429714
-1.6137,-0.123034,-0.265397
-1.89259,-0.143667,-0.261754
-2.44563,-0.185948,-0.274506
-2.17371,-0.164854,-0.187501
-2.53613,-0.191627,-0.153732
-2.53119,-0.191654,-0.0889991
-2.54462,-0.192403,-0.0238735
-2.54502,0.273152,0.0432486
-2.54318,0.271967,0.108987
-2.52769,0.270222,0.173347
-2.54222,0.272,0.240287
-2.54314,0.272232,0.30675
-2.53845,0.27182,0.372528
-2.56322,0.275558,0.444323
-2.60551,0.28038,0.52183
-0.108896,0.0153625,-0.0800098
-0.11785,0.0163362,-0.0811208
-0.273866,0.0372861,-0.176611
-0.4218,0.0565799,-0.254754
-0.428995,0.0567525,-0.242401
-0.474382,0.0620157,-0.25043
-0.481206,0.0621305,-0.237025
-0.5491,0.0700881,-0.251477
-0.28672,-0.0202707,-0.121346
-0.301056,-0.0210572,-0.117888
-0.345418,-0.0238693,-0.124662
-0.329646,-0.0225366,-0.109223
-0.332449,-0.022565,-0.100362
-0.34651,-0.0232946,-0.0948064
-0.329493,-0.0220466,-0.0809227
-1.27135,-0.0843763,-0.277414
-1.63065,-0.107165,-0.267987
-1.98098,-0.129528,-0.273776
-2.29671,-0.150454,-0.2576
-2.15146,-0.140524,-0.185444
-2.54597,-0.165577,-0.154214
-2.54503,-0.165918,-0.0894196
-2.53852,-0.165226,-0.0237987
-2.54599,0.300256,0.0433162
-2.52828,0.297184,0.108476
-2.52869,0.297142,0.173619
-2.53133,0.297676,0.239538
-2.54015,0.298849,0.30675
-2.55119,0.300238,0.374838
-2.56019,0.302385,0.444323
-2.60243,0.307649,0.52183
-0.108896,0.0153625,-0.0800098
-0.11785,0.0163362,-0.0811208
-0.273866,0.0372861,-0.176611
-0.4218,0.0565799,-0.254754
-0.428995,0.0567525,-0.242401
-0.474382,0.0620157,-0.25043
-0.481206,0.0621305,-0.237025
-0.5491,0.0700881,-0.251477
-0.28672,-0.0202707,-0.121346
