9.18002,-9.81341,-2.20776
10.8375,-11.5853,-2.22955
2.61902,-2.79972,-2.03845
12.1876,-13.0285,-2.0863
2.7825,-2.97448,-2.04586
12.94,-13.8328,-1.76718
2.95767,-3.16174,-2.04931
18.753,-20.0469,-1.91956
3.13665,-3.35307,-2.04426
18.8235,-20.1222,-1.28496
3.3712,-3.6038,-2.06124
18.8238,-20.1226,-0.639736
3.61702,-3.86659,-2.06749
3.87608,-4.14352,-2.06512
4.18737,-4.47629,-2.07116
21.3675,-22.8418,1.45862
4.54929,-4.86318,-2.07797
4.98028,-5.3239,-2.09043
5.50245,-5.88211,-2.10857
6.14354,-6.56743,-2.13083
6.88933,-7.36467,-2.14357
7.8949,-8.43962,-2.17739
9.15855,-9.85232,-2.21003
10.801,-11.6192,-2.22955
2.61021,-2.80794,-2.03845
12.1913,-13.1148,-2.09397
2.77192,-2.9819,-2.04497
12.9127,-13.8909,-1.76941
2.94772,-3.17102,-2.04931
18.7049,-20.1218,-1.92109
3.1261,-3.36291,-2.04426
18.786,-20.2091,-1.28673
3.36237,-3.61708,-2.06278
18.7755,-20.1977,-0.640247
3.60613,-3.87929,-2.06822
3.8656,-4.15843,-2.06649
39.8924,-42.9143,1.36034
4.17458,-4.49081,-2.0718
21.3174,-22.9322,1.46011
4.53529,-4.87885,-2.07857
4.96877,-5.34516,-2.09264
5.47604,-5.89086,-2.10553
6.12288,-6.58669,-2.13083
6.86349,-7.38341,-2.14274
7.87102,-8.46726,-2.17813
9.122,-9.86467,-2.20743
10.7652,-11.6417,-2.22844
2.60525,-2.81735,-2.04032
12.1582,-13.1481,-2.0942
2.76532,-2.99046,-2.04586
12.8263,-13.8706,-1.76253
2.9345,-3.17341,-2.04589
18.6725,-20.1927,-1.92319
3.11357,-3.36706,-2.04182
18.7032,-20.2259,-1.28468
3.34913,-3.62181,-2.06047
3.59469,-3.88735,-2.06749
3.85343,-4.16715,-2.0658
39.7365,-42.9717,1.35885
4.16152,-4.50033,-2.07116
21.2776,-23.0099,1.46151
4.52121,-4.8893,-2.07797
4.94301,-5.34544,-2.08768
5.46192,-5.9066,-2.10604
6.1109,-6.60842,-2.13267
6.84281,-7.39992,-2.14232
7.84482,-8.48351,-2.17702
9.08774,-9.88284,-2.20581
10.7219,-11.66,-2.22621
2.60335,-2.83112,-2.04502
12.2573,-13.3297,-2.11766
2.75454,-2.99554,-2.04407
14.1785,-15.4191,-1.95426
2.93175,-3.18825,-2.05017
21.8085,-23.7166,-2.25299
3.10663,-3.37843,-2.04344
3.33401,-3.62571,-2.05739
3.58004,-3.89326,-2.06531
3.8405,-4.17651,-2.06512
39.5392,-42.9986,1.35621
4.14765,-4.51054,-2.07052
21.2376,-23.0957,1.46319
4.50495,-4.8991,-2.07678
4.93196,-5.36347,-2.08933
5.44278,-5.91898,-2.10503
6.0911,-6.62402,-2.13221
6.8208,-7.41756,-2.14191
7.81844,-8.50249,-2.17628
9.05039,-9.90102,-2.20387
10.6819,-11.6859,-2.2251
2.59851,-2.84274,-2.04784
12.4026,-13.5683,-2.14972
2.74564,-3.0037,-2.04407
14.2778,-15.6198,-1.97433
2.91983,-3.19427,-2.04846
21.7286,-23.7708,-2.25202
3.09412,-3.38494,-2.04182
3.32697,-3.63967,-2.0597
3.5647,-3.89974,-2.06313
3.82809,-4.18789,-2.06512
39.3939,-43.0965,1.3556
4.13297,-4.52143,-2.06988
21.1932,-23.1852,1.46486
4.48653,-4.90822,-2.075
4.91603,-5.37808,-2.08933
5.42911,-5.93939,-2.10655
6.07011,-6.64063,-2.13175
6.8014,-7.44065,-2.14274
7.7945,-8.5271,-2.17665
9.0223,-9.92929,-2.20419
10.6419,-11.7117,-2.22399
2.5865,-2.84652,-2.04502
12.532,-13.7918,-2.17922
2.73431,-3.00918,-2.04227
14.2381,-15.6695,-1.97525
2.91156,-3.20425,-2.04931
21.6768,-23.8559,-2.25397
3.08407,-3.3941,-2.04182
3.31492,-3.64816,-2.05893
3.55813,-3.91582,-2.06604
3.81186,-4.19506,-2.06307
4.11827,-4.53227,-2.06924
21.1432,-23.2686,1.46617
4.47709,-4.92716,-2.07738
4.89488,-5.38695,-2.08713
5.40756,-5.95117,-2.10503
6.04645,-6.65429,-2.13037
6.77534,-7.45646,-2.14149
7.76653,-8.54728,-2.17591
8.99057,-9.95006,-2.20322
10.6012,-11.7326,-2.22232
2.58446,-2.86028,-2.04971
12.572,-13.9137,-2.19293
2.73069,-3.02211,-2.04586
14.0181,-15.5141,-1.95073
2.90381,-3.21371,-2.05017
21.5793,-23.8823,-2.25076
3.0709,-3.39863,-2.03938
3.30472,-3.6574,-2.05893
3.54843,-3.92712,-2.06677
3.80139,-4.20708,-2.06375
4.10813,-4.54656,-2.07052
21.0875,-23.338,1.46682
4.46203,-4.93822,-2.07678
4.87982,-5.4006,-2.08713
5.39481,-5.97056,-2.10655
6.03306,-6.67692,-2.13221
6.75056,-7.47099,-2.14024
7.73868,-8.56456,-2.1748
8.95441,-9.96935,-2.2016
10.561,-11.7581,-2.2212
2.57478,-2.86662,-2.04877
12.6899,-14.1283,-2.2208
2.71574,-3.02355,-2.04138
14.0625,-15.6564,-1.96336
2.89064,-3.21828,-2.0476
21.5283,-23.9685,-2.25286
3.05958,-3.40637,-2.03856
3.29139,-3.66445,-2.05739
3.53178,-3.93209,-2.06386
3.78889,-4.21834,-2.06375
4.09336,-4.55732,-2.06988
21.0488,-23.4346,1.46896
4.44353,-4.94718,-2.075
4.86377,-5.41506,-2.08713
5.36932,-5.9779,-2.10351
6.01713,-6.69914,-2.1336
6.73229,-7.49536,-2.14149
7.70929,-8.5831,-2.17369
8.93091,-9.9957,-2.20225
10.5302,-11.7857,-2.2212
2.56845,-2.87467,-2.04971
12.7072,-14.2222,-2.23033
2.70543,-3.02799,-2.03958
16.1217,-18.0439,-2.25746
2.88341,-3.22718,-2.04846
21.4828,-24.0441,-2.25467
3.05431,-3.41846,-2.041
3.28547,-3.67718,-2.0597
3.52147,-3.94132,-2.06386
3.78409,-4.23525,-2.06717
36.4233,-40.7659,1.26921
4.07636,-4.56237,-2.06732
21.0194,-23.5254,1.4712
4.43056,-4.9588,-2.075
35.4524,-39.6792,3.72081
4.84574,-5.42347,-2.08547
5.35494,-5.99338,-2.10401
5.99568,-6.71051,-2.13221
6.70482,-7.5042,-2.139
7.68548,-8.60179,-2.17332
8.89816,-10.0222,-2.20192
10.4839,-11.8083,-2.21925
2.55354,-2.87612,-2.04502
12.6796,-14.2813,-2.23335
2.69828,-3.03914,-2.04138
15.987,-18.0066,-2.2465
2.87206,-3.23488,-2.0476
21.3634,-24.0622,-2.25006
3.04113,-3.4253,-2.03938
3.27268,-3.6861,-2.05893
3.51402,-3.95794,-2.06677
3.76453,-4.24009,-2.06375
4.06704,-4.58082,-2.06988
20.956,-23.6033,1.47194
4.4175,-4.97555,-2.07619
35.3567,-39.8232,3.72388
4.83378,-5.44442,-2.08768
5.33223,-6.00583,-2.10249
5.97457,-6.72932,-2.13221
6.689,-7.53401,-2.14149
7.66103,-8.62883,-2.17406
8.86621,-10.0426,-2.20095
10.4457,-11.8316,-2.21814
2.54199,-2.87927,-2.0422
12.6857,-14.3688,-2.24148
2.68623,-3.04265,-2.03868
15.9353,-18.0496,-2.24631
2.86899,-3.24966,-2.05188
21.3054,-24.1323,-2.25104
3.03155,-3.43378,-2.03938
3.26359,-3.69661,-2.0597
3.49802,-3.96215,-2.06386
3.75268,-4.25059,-2.06375
35.1896,-39.8586,1.23444
4.04922,-4.58648,-2.06732
20.8992,-23.6722,1.4726
4.40232,-4.98643,-2.07559
4.81219,-5.45069,-2.08492
5.31288,-6.0178,-2.10148
5.95962,-6.75035,-2.1336
6.65758,-7.54092,-2.13816
7.6278,-8.63987,-2.17146
8.84809,-10.0822,-2.20387
10.4079,-11.8596,-2.21758
2.55207,-2.90804,-2.05722
12.6351,-14.3974,-2.24008
2.67601,-3.04926,-2.03778
15.8896,-18.1058,-2.24743
2.85457,-3.25272,-2.04846
21.2587,-24.2239,-2.25369
3.02737,-3.44963,-2.04344
3.25017,-3.70351,-2.05816
3.48502,-3.97111,-2.06313
3.73633,-4.25747,-2.0617
35.5591,-40.5189,1.25162
4.03684,-4.5999,-2.06796
20.8724,-23.7836,1.47567
4.38373,-4.99517,-2.0738
35.6176,-40.5855,3.77592
4.796,-5.46494,-2.08492
5.29372,-6.03208,-2.10097
5.93828,-6.76654,-2.13313
6.63518,-7.56064,-2.13816
7.60213,-8.66247,-2.17146
8.81378,-10.107,-2.20322
10.3641,-11.8848,-2.21619
2.53944,-2.91205,-2.05441
12.5833,-14.4296,-2.23892
2.66877,-3.06035,-2.03958
15.8509,-18.1767,-2.25003
2.84196,-3.25895,-2.04674
21.1799,-24.2875,-2.25341
3.01172,-3.45361,-2.04019
3.2458,-3.72204,-2.06278
32.9953,-37.8365,-1.16555
3.47498,-3.98485,-2.06458
3.72541,-4.27202,-2.06307
4.01988,-4.6097,-2.06668
20.8107,-23.8642,1.4766
4.36676,-5.00748,-2.07321
4.77754,-5.47853,-2.08437
5.27729,-6.0516,-2.10199
5.91955,-6.7881,-2.13406
6.60111,-7.56966,-2.13484
7.57617,-8.68779,-2.17183
8.78682,-10.1331,-2.20354
10.3283,-11.9107,-2.21564
2.50816,-2.89244,-2.03563
12.4974,-14.4121,-2.23079
2.65904,-3.06644,-2.03868
15.8314,-18.257,-2.25449
2.83167,-3.26551,-2.04589
21.1394,-24.3782,-2.25634
3.00565,-3.46615,-2.04263
